"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"1776","21197","Kentucky","Powell County",13129,0,11451846,0,0,"KY"
"1777","19029","Iowa","Cass County",13127,5904169,17053821,34.6207984709116,449.772910794546,"IA"
"1778","02150","Alaska","Kodiak Island Borough",13101,129826243,38337735,338.638271144605,9909.64376765133,"AK"
"1779","17125","Illinois","Mason County",13086,18386002,12153668,151.279449134204,1405.01314381782,"IL"
"1780","17017","Illinois","Cass County",13042,777026,14351201,5.4143621847398,59.578745591167,"IL"
"1781","37143","North Carolina","Perquimans County",13005,14838390,19830759,74.8251239400368,1140.97577854671,"NC"
"1782","26039","Michigan","Crawford County",12988,15905237,12361609,128.666397715702,1224.61017862642,"MI"
"1783","26141","Michigan","Presque Isle County",12982,7883374,8070837,97.6772793205959,607.254198120474,"MI"
"1784","22013","Louisiana","Bienville Parish",12981,10752848,10085627,106.61556291939,828.352823357214,"LA"
"1785","49027","Utah","Millard County",12975,4798616,24924454,19.2526424049249,369.835529865125,"UT"
"1786","19197","Iowa","Wright County",12943,21025869,22622129,92.9438117871222,1624.49733446651,"IA"
"1787","05079","Arkansas","Lincoln County",12941,634879,7233305,8.77716341285208,49.0595008113747,"AR"
"1788","39163","Ohio","Vinton County",12800,0,19665733,0,0,"OH"
"1789","05061","Arkansas","Howard County",12785,357373,11618080,3.07600739536998,27.9525224872898,"AR"
"1790","47121","Tennessee","Meigs County",12758,1231514,9565608,12.8743933475008,96.5287662643047,"TN"
"1791","29123","Missouri","Madison County",12626,0,7570787,0,0,"MO"
"1792","27023","Minnesota","Chippewa County",12598,9253807,27775965,33.3158793942893,734.545721543102,"MN"
"1793","13023","Georgia","Bleckley County",12583,8238950,11690528,70.4754310498208,654.768338234125,"GA"
"1794","47101","Tennessee","Lewis County",12582,1308250,10096973,12.9568535045107,103.97790494357,"TN"
"1795","29133","Missouri","Mississippi County",12577,0,7430637,0,0,"MO"
"1796","20001","Kansas","Allen County",12526,0,20654496,0,0,"KS"
"1797","13049","Georgia","Charlton County",12518,3016639,21498627,14.0317751454546,240.984102891836,"GA"
"1798","13281","Georgia","Towns County",12493,1101182,13579074,8.10940422005212,88.1439205955335,"GA"
"1799","13271","Georgia","Telfair County",12477,6559799,11768081,55.7422998703017,525.751302396409,"GA"
"1800","48115","Texas","Dawson County",12456,1810015,11824967,15.306723477537,145.312700706487,"TX"
"1801","12037","Florida","Franklin County",12451,37436513,40270731,92.9620895135974,3006.70733274436,"FL"
"1802","30089","Montana","Sanders County",12400,12204685,13302360,91.7482687282557,984.248790322581,"MT"
"1803","35007","New Mexico","Colfax County",12387,22470810,15120198,148.614522111417,1814.06393799952,"NM"
"1804","05137","Arkansas","Stone County",12359,354641,13288699,2.6687413116965,28.6949591390889,"AR"
"1805","19075","Iowa","Grundy County",12329,18504156,13561244,136.448809563488,1500.86430367426,"IA"
"1806","19007","Iowa","Appanoose County",12317,3397779,10566079,32.157425663768,275.860923926281,"IA"
"1807","17129","Illinois","Menard County",12297,2899168,16767998,17.2898875584312,235.762218427259,"IL"
"1808","49029","Utah","Morgan County",12295,2841693,15467153,18.3724373839193,231.125904839366,"UT"
"1809","51131","Virginia","Northampton County",12282,57785802,36342454,159.003577468929,4704.91792867611,"VA"
"1810","37137","North Carolina","Pamlico County",12276,17095320,28024237,61.0019105961743,1392.58064516129,"NC"
"1811","18125","Indiana","Pike County",12250,0,0,NA,0,"IN"
"1812","48351","Texas","Newton County",12217,12164787,25558622,47.5956293731329,995.726201195056,"TX"
"1813","38079","North Dakota","Rolette County",12187,12476363,6220472,200.569394090995,1023.74357922376,"ND"
"1814","41049","Oregon","Morrow County",12186,16285172,28969156,56.2155556067978,1336.38371902183,"OR"
"1815","19175","Iowa","Union County",12138,14685060,11993602,122.440781343253,1209.84181908057,"IA"
"1816","13079","Georgia","Crawford County",12130,4859099,11555782,42.0490711922395,400.585243198681,"GA"
"1817","12043","Florida","Glades County",12126,30811520,28904055,106.599298956496,2540.94672604321,"FL"
"1818","26085","Michigan","Lake County",12096,12356760,12762355,96.8219423452803,1021.55753968254,"MI"
"1819","30043","Montana","Jefferson County",12085,8983087,13353702,67.2703868934622,743.325362019032,"MT"
"1820","13193","Georgia","Macon County",12082,1851059,10411050,17.7797532429486,153.207995365006,"GA"
"1821","27071","Minnesota","Koochiching County",12062,14617445,43710251,33.4416862534146,1211.85914442049,"MN"
"1822","16021","Idaho","Boundary County",12056,5278640,15196740,34.735344554161,437.843397478434,"ID"
"1823","53059","Washington","Skamania County",12036,0,961655,0,0,"WA"
"1824","05081","Arkansas","Little River County",12026,429015,10615894,4.04125173065971,35.6739564277399,"AR"
"1825","19037","Iowa","Chickasaw County",12012,9724863,19204381,50.6387735173552,809.595654345654,"IA"
"1826","08099","Colorado","Prowers County",11999,5674387,26905897,21.0897521833225,472.904992082674,"CO"
"1827","17061","Illinois","Greene County",11985,1384704,9165891,15.1071401569144,115.536420525657,"IL"
"1828","51111","Virginia","Lunenburg County",11936,12313052,13717474,89.7618030841538,1031.5894772118,"VA"
"1829","19119","Iowa","Lyon County",11934,7655468,18613636,41.1282782149603,641.483827719122,"IA"
"1830","16073","Idaho","Owyhee County",11913,4336968,9828779,44.1251960187527,364.053387056157,"ID"
"1831","29115","Missouri","Linn County",11874,0,4951511,0,0,"MO"
"1832","30017","Montana","Custer County",11867,12410563,11062025,112.190697453676,1045.8045841409,"MT"
